id,작성일,제목,가족형태,공간,평수구간,스타일,세부공사,분야,작업,예산,조회,스크랩,좋아요,댓글,url
4836,2019-11-14,화이트에 하나씩 얹어가는 우리의 취향,신혼부부,아파트,25,"모던, 미니멀&심플, 내추럴, 북유럽, 러블리&로맨틱","원목마루, 조명시공, 중문, 아트월, 발코니확장",부분공사,반셀프,1000,47275,1002,276,43,https://ohou.se/projects/17977/detail?affect_type=ProjectSelfIndex&affect_id=4836
4837,2019-11-14,별을 보며 잠드는 우리의 숲 속 전원주택,아기가 있는 집,단독주택,45,"미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,0,60640,1555,808,96,https://ohou.se/projects/16663/detail?affect_type=ProjectSelfIndex&affect_id=4837
4838,2019-11-14,신혼 분위기 물씬 나는 화이트와 라이트 오크 톤의 조합,신혼부부,아파트,15,내추럴,0,홈스타일링,셀프•DIY,0,53635,871,202,9,https://ohou.se/projects/16521/detail?affect_type=ProjectSelfIndex&affect_id=4838
4839,2019-11-13,닮은 점이 많아 늘 행복한 부부의 15평 신혼집,신혼부부,빌라&연립,15,"내추럴, 빈티지&레트로, 러블리&로맨틱",0,홈스타일링,반셀프,0,55200,855,229,43,https://ohou.se/projects/18083/detail?affect_type=ProjectSelfIndex&affect_id=4839
4840,2019-11-13,완벽하진 않지만 나만의 감성이 느껴지는 방을 만들었어요,부모님과 함께 사는 집,아파트,35,북유럽,발코니확장,홈스타일링,반셀프,2000,30663,638,187,37,https://ohou.se/projects/18055/detail?affect_type=ProjectSelfIndex&affect_id=4840
4841,2019-11-13,캘리포니아에 만들어진 '접고 펴는 집',싱글라이프,빌라&연립,25,모던,0,홈스타일링,전문가,0,28754,819,303,38,https://ohou.se/projects/17768/detail?affect_type=ProjectSelfIndex&affect_id=4841
4842,2019-11-13,"함께한 시간이 녹아든 신혼집, 더 소중해진 일상",신혼부부,아파트,25,"미니멀&심플, 클래식&앤틱",0,부분공사,셀프•DIY,0,33248,527,173,38,https://ohou.se/projects/17720/detail?affect_type=ProjectSelfIndex&affect_id=4842
4843,2019-11-12,조명공사만 하고 들어온 새 아파트 홈 스타일링,신혼부부,아파트,45,"모던, 북유럽",조명시공,부분공사,반셀프,0,61829,1113,330,19,https://ohou.se/projects/17927/detail?affect_type=ProjectSelfIndex&affect_id=4843
4844,2019-11-12,바다가 보이는 곳에 산다는 감사로 채우는 집,아기가 있는 집,아파트,35,"내추럴, 유니크&믹스매치","원목마루, 발코니확장",홈스타일링,셀프•DIY,0,55468,496,225,24,https://ohou.se/projects/17474/detail?affect_type=ProjectSelfIndex&affect_id=4844
4845,2019-11-12,"나에게 영감을 주는, 낡은 집에 채운 나의 색감.",싱글라이프,빌라&연립,15,빈티지&레트로,0,홈스타일링,셀프•DIY,100,56201,830,387,27,https://ohou.se/projects/17027/detail?affect_type=ProjectSelfIndex&affect_id=4845
4846,2019-11-12,"언제나 나를 반겨주는 휴식 같은 공간, 평온한 우리 집",취학 자녀가 있는 집,아파트,35,"모던, 미니멀&심플","포세린타일, 주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어, 발코니확장",리모델링,반셀프,3500,34832,669,148,25,https://ohou.se/projects/16873/detail?affect_type=ProjectSelfIndex&affect_id=4846
4847,2019-11-11,4년차 신혼부부가 꾸민 숲세권 33평,"신혼부부, 부모님과 함께 사는 집",아파트,35,"내추럴, 빈티지&레트로, 한국&아시아","중문, 아트월, 발코니확장",홈스타일링,반셀프,800,35057,780,148,9,https://ohou.se/projects/17978/detail?affect_type=ProjectSelfIndex&affect_id=4847
4848,2019-11-11,언제고 우리 곁에 있을 가구를 고심해서 고르는 일,취학 자녀가 있는 집,아파트,35,빈티지&레트로,조명시공,홈스타일링,셀프•DIY,1500,48427,690,220,32,https://ohou.se/projects/17323/detail?affect_type=ProjectSelfIndex&affect_id=4848
4849,2019-11-11,디자이너 부부의 25평 인테리어 : 치열한 고민의 결과,신혼부부,아파트,25,"모던, 북유럽","주방리모델링, 조명시공, 폴딩도어",리모델링,전문가,5000,129361,3737,881,123,https://ohou.se/projects/16955/detail?affect_type=ProjectSelfIndex&affect_id=4849
4850,2019-11-11,"세로형 원룸, 변화와 안정의 밸런스를 지키며 채우다",싱글라이프,원룸&오피스텔,5,"모던, 내추럴",0,홈스타일링,셀프•DIY,0,126852,4123,1085,81,https://ohou.se/projects/16460/detail?affect_type=ProjectSelfIndex&affect_id=4850
4851,2019-11-10,직접 찍은 꽃 사진을 이용한 미니멀 인테리어,싱글라이프,원룸&오피스텔,5,미니멀&심플,0,홈스타일링,셀프•DIY,100,79556,1125,308,25,https://ohou.se/projects/17866/detail?affect_type=ProjectSelfIndex&affect_id=4851
4852,2019-11-09,풍경에 마음을 빼앗겨 만난 스물일곱 살의 신혼집,신혼부부,아파트,15,"모던, 미니멀&심플",0,부분공사,반셀프,0,64759,1729,543,70,https://ohou.se/projects/17973/detail?affect_type=ProjectSelfIndex&affect_id=4852
4853,2019-11-09,골드 톤 우아함이 넘치는 은하수 위의 집.,신혼부부,아파트,45,러블리&로맨틱,"주방리모델링, 조명시공, 중문, 슬라이딩도어, 폴리싱타일",리모델링,전문가,3700,40376,930,339,31,https://ohou.se/projects/17028/detail?affect_type=ProjectSelfIndex&affect_id=4853
4854,2019-11-09,원하는 게 확실해서 다행이었던 오래된 주택 리모델링,신혼부부,단독주택,25,모던,0,리모델링,반셀프,0,61159,1550,626,89,https://ohou.se/projects/16887/detail?affect_type=ProjectSelfIndex&affect_id=4854
4855,2019-11-08,흰 색 도화지 위에 그리는 가족의 보금자리,아기가 있는 집,아파트,45,"모던, 미니멀&심플","주방리모델링, 조명시공, 중문",리모델링,전문가,4500,58877,1367,458,42,https://ohou.se/projects/17975/detail?affect_type=ProjectSelfIndex&affect_id=4855
4856,2019-11-08,카페같은 서재와 식물이 있는 여행작가의 집,신혼부부,아파트,35,"모던, 내추럴, 빈티지&레트로","주방리모델링, 조명시공",리모델링,전문가,2000,49886,1266,298,16,https://ohou.se/projects/17969/detail?affect_type=ProjectSelfIndex&affect_id=4856
4857,2019-11-08,"집, 나와 가장 가까운 사람들과 가장 오래 보내는 공간",취학 자녀가 있는 집,아파트,25,"내추럴, 빈티지&레트로",0,홈스타일링,셀프•DIY,100,31731,764,266,30,https://ohou.se/projects/17070/detail?affect_type=ProjectSelfIndex&affect_id=4857
4858,2019-11-08,"자취의 로망을 담은 나의 공간, 러그로 주는 계절감",싱글라이프,원룸&오피스텔,15,"내추럴, 빈티지&레트로, 한국&아시아",0,홈스타일링,셀프•DIY,100,64525,1097,370,40,https://ohou.se/projects/16885/detail?affect_type=ProjectSelfIndex&affect_id=4858
4859,2019-11-07,내가 좋아하는 게 무엇인지 확실히 알게 된 시간,신혼부부,아파트,35,"모던, 유니크&믹스매치",발코니확장,리모델링,전문가,0,57007,1419,378,34,https://ohou.se/projects/17772/detail?affect_type=ProjectSelfIndex&affect_id=4859
4860,2019-11-07,웃음 짓게 하는 가족의 공간 ,"아기가 있는 집, 취학 자녀가 있는 집",아파트,55,"모던, 미니멀&심플, 내추럴","주방리모델링, 조명시공, 중문, 슬라이딩도어",리모델링,전문가,6000,79589,2296,453,61,https://ohou.se/projects/17459/detail?affect_type=ProjectSelfIndex&affect_id=4860
4861,2019-11-07,멀리 가지 않고도 힐링할 수 있는 우리만의 공간,신혼부부,아파트,35,"모던, 미니멀&심플, 내추럴",0,홈스타일링,셀프•DIY,400,35540,583,200,14,https://ohou.se/projects/17026/detail?affect_type=ProjectSelfIndex&affect_id=4861
4862,2019-11-07,처음 생긴 우리의 공간에 좋아하는 것들을 차곡차곡,신혼부부,아파트,35,모던,0,홈스타일링,셀프•DIY,0,50753,1037,317,43,https://ohou.se/projects/16927/detail?affect_type=ProjectSelfIndex&affect_id=4862
4863,2019-11-06,오늘의 홈카페 | nok2da님,부모님과 함께 사는 집,빌라&연립,25,내추럴,0,부분공사,셀프•DIY,0,13997,288,84,11,https://ohou.se/projects/18167/detail?affect_type=ProjectSelfIndex&affect_id=4863
4864,2019-11-06,취향과 아이디어가 녹아있는 자취 5년 차의 분리형 원룸,싱글라이프,원룸&오피스텔,5,"모던, 내추럴, 유니크&믹스매치",0,홈스타일링,셀프•DIY,100,149655,2871,654,76,https://ohou.se/projects/17748/detail?affect_type=ProjectSelfIndex&affect_id=4864
4865,2019-11-06,바다가 보이는 집에서의 감각적인 하루 ,신혼부부,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,20425,410,96,22,https://ohou.se/projects/17053/detail?affect_type=ProjectSelfIndex&affect_id=4865
4866,2019-11-06,15년 시행착오 끝에 찾은 내 스타일을 담은 복층집,취학 자녀가 있는 집,아파트,35,미니멀&심플,0,홈스타일링,셀프•DIY,0,38967,748,269,33,https://ohou.se/projects/17035/detail?affect_type=ProjectSelfIndex&affect_id=4866
4867,2019-11-05,17년 된 26평 아파트 위에 그림을 그려가는 재미,신혼부부,아파트,25,내추럴,"원목마루, 주방리모델링, 조명시공",리모델링,전문가,2000,86920,1257,435,57,https://ohou.se/projects/17703/detail?affect_type=ProjectSelfIndex&affect_id=4867
4868,2019-11-05,우리 가족이 좋아하는 집! 시공 없이도 가능해요! ,아기가 있는 집,아파트,35,빈티지&레트로,중문,홈스타일링,전문가,1500,34062,665,166,14,https://ohou.se/projects/17591/detail?affect_type=ProjectSelfIndex&affect_id=4868
4869,2019-11-05,내추럴 인테리어와 핑크색 포인트의 러블리한 조화!,신혼부부,아파트,25,러블리&로맨틱,"조명시공, 중문",홈스타일링,반셀프,0,34426,734,198,42,https://ohou.se/projects/17085/detail?affect_type=ProjectSelfIndex&affect_id=4869
4870,2019-11-04,기분 좋은 불편함에 이끌려서 만난 지금의 집,싱글라이프,원룸&오피스텔,15,빈티지&레트로,0,홈스타일링,셀프•DIY,200,89337,3006,795,58,https://ohou.se/projects/17654/detail?affect_type=ProjectSelfIndex&affect_id=4870
4871,2019-11-04,365일 홈 카페ㅣ컬러 포인트로 심심하지 않고 산뜻하게,취학 자녀가 있는 집,아파트,45,"모던, 미니멀&심플, 북유럽","포세린타일, 주방리모델링, 조명시공, 중문",리모델링,전문가,0,31969,699,180,21,https://ohou.se/projects/17140/detail?affect_type=ProjectSelfIndex&affect_id=4871
4872,2019-11-04,심플한데 아늑해 보여! 캘리포니아의 햇볕 가득한 집,기타,원룸&오피스텔,15,"미니멀&심플, 내추럴",0,홈스타일링,전문가,300,41219,617,243,30,https://ohou.se/projects/16765/detail?affect_type=ProjectSelfIndex&affect_id=4872
4873,2019-11-04,낡았지만 괜찮아요 :D,"아기가 있는 집, 취학 자녀가 있는 집",단독주택,45,"내추럴, 빈티지&레트로, 한국&아시아, 유니크&믹스매치",0,홈스타일링,셀프•DIY,0,55523,1266,543,67,https://ohou.se/projects/13706/detail?affect_type=ProjectSelfIndex&affect_id=4873
4874,2019-11-03,오늘의 홈카페 | 미니모님,신혼부부,아파트,15,북유럽,0,홈스타일링,셀프•DIY,0,37609,567,228,21,https://ohou.se/projects/18052/detail?affect_type=ProjectSelfIndex&affect_id=4874
4875,2019-11-03,고양이와 함께 다섯 번째 집에 정착했어요!,싱글라이프,아파트,15,내추럴,0,홈스타일링,셀프•DIY,100,30784,364,84,34,https://ohou.se/projects/17001/detail?affect_type=ProjectSelfIndex&affect_id=4875
4876,2019-11-02,20대의 마지막 버킷리스트를 이뤘습니다 #내집마련,싱글라이프,아파트,15,내추럴,조명시공,홈스타일링,반셀프,500,85817,2067,664,60,https://ohou.se/projects/17346/detail?affect_type=ProjectSelfIndex&affect_id=4876
4877,2019-11-02,모던함이 주는 편안함과 컬러가 어우러진 집,아기가 있는 집,아파트,25,내추럴,0,홈스타일링,셀프•DIY,300,69694,1026,217,24,https://ohou.se/projects/17284/detail?affect_type=ProjectSelfIndex&affect_id=4877
4878,2019-11-02,큰 바다를 안은 나의 작은 원룸.,싱글라이프,원룸&오피스텔,15,미니멀&심플,원목마루,홈스타일링,셀프•DIY,100,70756,1244,524,69,https://ohou.se/projects/15905/detail?affect_type=ProjectSelfIndex&affect_id=4878
4879,2019-11-01,오늘의 홈카페 | morewhite님,신혼부부,아파트,25,모던,0,리모델링,전문가,0,22755,589,181,23,https://ohou.se/projects/17759/detail?affect_type=ProjectSelfIndex&affect_id=4879
4880,2019-11-01,취미는 홈스타일링! 내 공간을 만드는 중입니다.,신혼부부,아파트,35,"모던, 내추럴, 북유럽","원목마루, 주방리모델링, 조명시공, 발코니확장",홈스타일링,셀프•DIY,0,54038,893,212,24,https://ohou.se/projects/17362/detail?affect_type=ProjectSelfIndex&affect_id=4880
4881,2019-11-01,"오래된 복도식 아파트, 슬라이딩 도어로 공간 활용하기",취학 자녀가 있는 집,아파트,35,미니멀&심플,0,리모델링,전문가,3500,32800,534,118,17,https://ohou.se/projects/16830/detail?affect_type=ProjectSelfIndex&affect_id=4881
4882,2019-11-01,오래도록 함께할 가구와 오래도록 보아도 아름다운 뷰,아기가 있는 집,아파트,65,"모던, 내추럴","헤링본 마루, 원목마루, 조명시공, 중문",부분공사,반셀프,0,62059,1184,384,35,https://ohou.se/projects/16373/detail?affect_type=ProjectSelfIndex&affect_id=4882
4883,2019-10-31,미니멀과 홈카페의 만남,신혼부부,아파트,75,미니멀&심플,"원목마루, 조명시공, 아트월",홈스타일링,반셀프,2000,56641,1092,323,52,https://ohou.se/projects/17256/detail?affect_type=ProjectSelfIndex&affect_id=4883
4884,2019-10-31,고양이 두 마리와 싱글라이프 : 쾌적한 투룸 꾸미기,싱글라이프,원룸&오피스텔,15,"북유럽, 빈티지&레트로, 유니크&믹스매치",0,홈스타일링,셀프•DIY,100,71624,1311,436,54,https://ohou.se/projects/16605/detail?affect_type=ProjectSelfIndex&affect_id=4884
4885,2019-10-30,나를 나답게 해주는 모든 것이 여기 있어요.,싱글라이프,빌라&연립,15,빈티지&레트로,0,홈스타일링,셀프•DIY,200,22343,295,94,25,https://ohou.se/projects/17205/detail?affect_type=ProjectSelfIndex&affect_id=4885
4886,2019-10-30,우리 마음에 쏙 들게! 작지만 알차게! #24평_신혼집,신혼부부,아파트,25,"모던, 내추럴, 북유럽",0,홈스타일링,셀프•DIY,0,77469,1256,405,47,https://ohou.se/projects/17202/detail?affect_type=ProjectSelfIndex&affect_id=4886
4887,2019-10-30,"누군가의 레퍼런스가 될 법한, 햇살도 예쁘게 드는 집",신혼부부,빌라&연립,25,"모던, 내추럴","주방리모델링, 조명시공",리모델링,반셀프,2000,40246,1018,317,59,https://ohou.se/projects/16337/detail?affect_type=ProjectSelfIndex&affect_id=4887
4888,2019-10-29,빈티지를 사랑하는 책 편집자의 집,기타,빌라&연립,25,"미니멀&심플, 빈티지&레트로, 클래식&앤틱",0,홈스타일링,셀프•DIY,0,41391,1080,334,28,https://ohou.se/projects/17230/detail?affect_type=ProjectSelfIndex&affect_id=4888
4889,2019-10-29,"뜨거웠던 지난 여름, 우리는 이 곳을 만들었어요.",신혼부부,사무공간,15,미니멀&심플,"주방리모델링, 조명시공, 가벽&파티션",리모델링,반셀프,800,71121,2483,750,85,https://ohou.se/projects/17068/detail?affect_type=ProjectSelfIndex&affect_id=4889
4890,2019-10-29,내 취향을 믿고 추진력 있게 진행한 인테리어,"신혼부부, 기타",아파트,35,"클래식&앤틱, 유니크&믹스매치","원목마루, 주방리모델링, 조명시공, 중문, 발코니확장",리모델링,반셀프,4200,58554,1357,415,41,https://ohou.se/projects/16483/detail?affect_type=ProjectSelfIndex&affect_id=4890
4891,2019-10-29,우여곡절 반셀프 인테리어: 원하던 집에서 행복 찾기,취학 자녀가 있는 집,아파트,35,"모던, 미니멀&심플","포세린타일, 주방리모델링, 조명시공, 폴딩도어, 중문, 가벽&파티션, 슬라이딩도어, 폴리싱타일",리모델링,반셀프,3500,52200,1181,359,53,https://ohou.se/projects/16126/detail?affect_type=ProjectSelfIndex&affect_id=4891
4892,2019-10-28,뉴트럴 톤에 그린 한 스푼ㅣ세 식구가 지내는 예쁜 집 ,아기가 있는 집,아파트,55,"모던, 내추럴",0,리모델링,전문가,0,68539,1992,568,93,https://ohou.se/projects/17172/detail?affect_type=ProjectSelfIndex&affect_id=4892
4893,2019-10-28,복층 오피스텔에서 누리는 독립 라이프,싱글라이프,원룸&오피스텔,15,내추럴,0,홈스타일링,셀프•DIY,100,52086,1123,329,27,https://ohou.se/projects/17098/detail?affect_type=ProjectSelfIndex&affect_id=4893
